stat_week,m,d,user id,stats_trackers_created,stats_sent_notifications_desktop,stats_gmail_insights_viewed,stats_insights_viewed,stats_activities_zapier,stats_stream_viewed
39,10,5,3352,1,1,32,0,0,1
39,10,5,3353,1,3,0,0,0,2
39,10,5,3354,1,2,0,0,0,1
39,10,5,3355,1,1,6,0,0,1
39,10,5,3356,1,2,6,0,0,4
39,10,5,3357,1,2,0,0,0,1
39,10,5,3358,3,2,7,0,0,0
39,10,5,3359,1,1,1,0,0,1
39,10,5,3360,1,1,2,0,0,1
39,10,5,3361,1,2,1,0,0,5
39,10,5,3362,1,1,1,0,0,0
39,10,5,3363,1,2,3,0,0,9
39,10,5,3364,1,2,3,0,0,2
39,10,5,3365,1,2,0,0,0,1
39,10,5,3366,1,2,0,0,0,3
39,10,5,3367,1,3,0,0,0,3
39,10,5,3368,5,2,0,0,0,4
39,10,5,3369,1,1,1,0,0,3
39,10,5,3370,1,3,0,0,0,3
39,10,5,3371,1,1,0,0,0,3
39,10,5,3372,1,4,0,0,0,6
39,10,5,3373,1,1,2,0,0,2
39,10,5,3374,1,2,0,0,0,3
39,10,5,3375,2,1,6,0,0,5
39,10,5,3376,1,2,0,0,0,1
39,10,5,3377,1,1,1,0,0,2
39,10,5,3378,1,1,1,0,0,2
39,10,5,3379,1,2,0,0,0,3
39,10,5,3380,1,1,2,0,0,1
39,10,5,3381,2,3,4,0,0,3
39,10,5,3382,1,1,0,0,0,2
39,10,5,3383,1,2,0,0,0,1
39,10,5,3384,1,2,1,0,0,2
39,10,5,3385,1,2,0,0,0,1
39,10,5,3386,1,1,0,0,0,2
39,10,5,3387,1,2,0,0,0,6
39,10,5,3388,1,10,0,0,0,17
39,10,5,3389,1,1,1,0,0,3
39,10,5,3390,1,4,5,0,0,5
39,10,5,3391,1,3,1,0,0,5
39,10,5,3392,2,2,0,0,0,2
39,10,5,3393,1,1,0,0,0,2
39,10,5,3394,1,2,0,0,0,2
39,10,5,3395,1,1,1,0,0,1
39,10,5,3396,1,1,0,0,0,2
39,10,5,3397,1,2,0,0,0,2
39,10,5,3398,1,1,0,0,0,7
39,10,5,3399,5,6,27,0,0,4
39,10,5,3400,1,1,0,0,0,1
39,10,5,3401,1,1,0,0,0,2
39,10,5,3402,1,2,0,0,0,7
39,10,5,3403,1,1,0,0,0,4
39,10,5,3404,7,2,12,0,0,5
39,10,5,3405,1,1,0,0,0,2
39,10,5,3406,1,1,0,0,0,3
39,10,5,3407,1,2,1,0,0,4
39,10,5,3408,1,1,2,0,0,2
39,10,5,3409,1,1,0,0,0,2
39,10,5,3410,1,1,0,0,0,3
39,10,5,3411,1,1,4,0,0,1
39,10,5,3412,1,1,1,0,0,1
39,10,5,3413,1,1,0,0,0,2
39,10,5,3414,1,3,0,0,0,3
39,10,5,3415,1,2,1,0,0,3
39,10,5,3416,2,6,1,0,0,3
39,10,5,3417,3,3,4,0,0,2
39,10,5,3418,1,1,1,0,0,0
39,10,5,3419,1,2,0,0,0,10
39,10,5,3420,1,1,1,0,0,2
39,10,5,3421,1,2,0,0,0,6
39,10,5,3422,1,1,0,0,0,3
39,10,5,3423,1,0,1,0,0,2
39,10,5,3424,1,1,0,0,0,3
39,10,5,3425,1,2,13,0,0,3
39,10,5,3426,1,1,1,0,0,2
39,10,5,3427,1,1,0,0,0,1
39,10,5,3428,4,46,10,0,0,1
39,10,5,3429,1,3,1,0,0,4
39,10,5,3430,2,2,1,0,0,1
39,10,5,3431,1,2,0,0,0,4
39,10,5,3432,1,1,1,0,0,1
39,10,5,3433,1,1,0,0,0,3
39,10,5,3434,1,1,0,0,0,2
39,10,5,3435,1,1,3,0,0,1
39,10,5,3436,1,7,11,0,0,1
39,10,5,3437,1,1,0,0,0,2
39,10,5,3438,2,2,3,0,0,1
39,10,5,3439,4,3,3,0,0,3
39,10,5,3440,1,3,1,0,0,2
39,10,5,3441,2,4,1,0,0,3
39,10,5,3442,1,1,2,0,0,5
39,10,5,3443,3,2,2,0,0,2
39,10,5,3444,1,1,0,0,0,2
39,10,5,3445,1,2,0,0,0,4
39,10,5,3446,1,3,0,0,0,9
39,10,5,3447,1,1,0,0,0,1
39,10,5,3448,1,1,0,0,0,0
39,10,5,3449,1,2,5,1,0,4
39,10,5,3450,1,1,1,0,0,2
39,10,5,3451,1,2,1,0,0,1
39,10,5,3452,1,1,0,0,0,3
39,10,5,3453,1,1,0,0,0,1
39,10,5,3454,5,10,5,0,0,3
39,10,5,3455,1,3,0,0,0,4
39,10,5,3456,1,2,1,0,0,11
39,10,5,3457,1,1,0,0,0,3
39,10,5,3458,1,2,1,0,0,10
39,10,5,3459,1,2,0,0,0,8
39,10,5,3460,1,1,0,0,0,6
39,10,5,3461,1,1,1,0,0,3
39,10,5,3462,5,6,9,0,0,2
39,10,5,3463,1,1,1,0,0,4
39,10,5,3464,1,3,0,0,0,4
39,10,5,3465,1,3,0,0,0,8
39,10,5,3466,1,3,0,0,0,2
39,10,5,3467,1,3,1,0,0,3
39,10,5,3468,1,1,0,0,0,0
39,10,5,3469,1,2,0,0,0,1
39,10,5,3470,1,1,0,0,0,0
39,10,5,3471,1,2,0,0,0,2
39,10,5,3472,1,5,0,0,0,3
39,10,5,3473,1,2,0,0,0,3
39,10,5,3474,1,1,0,0,0,4
39,10,5,3475,1,2,0,0,0,5
39,10,5,3476,1,2,0,0,0,9
39,10,5,3477,1,4,0,0,0,4
39,10,5,3478,1,2,0,0,0,1
39,10,5,3479,1,1,0,0,0,2
39,10,5,3480,3,1,0,0,0,5
39,10,5,3481,1,7,0,0,0,2
39,10,5,3482,2,3,4,0,0,4
39,10,5,3483,1,4,0,0,0,7
39,10,5,3484,1,1,0,0,0,2
39,10,5,3485,1,2,0,0,0,3
39,10,5,3486,2,1,0,0,0,2
39,10,5,3487,1,2,0,0,0,7
39,10,5,3488,1,3,0,0,0,2
39,10,5,3489,1,1,0,0,0,2
39,10,5,3490,1,2,0,0,0,2
39,10,5,3491,1,3,2,0,0,7
39,10,5,3492,1,1,0,0,0,2
39,10,5,3493,3,2,2,0,0,6
39,10,5,3494,1,2,0,0,0,5
39,10,5,3495,1,2,0,0,0,6
39,10,5,3496,1,2,0,0,0,4
39,10,5,3497,1,2,0,0,0,3
39,10,5,3498,3,1,2,0,0,4
39,10,5,3499,1,2,0,0,0,3
39,10,5,3500,1,1,0,0,0,10
39,10,5,3501,3,7,3,0,0,6
39,10,5,3502,1,2,0,0,0,7
39,10,5,3503,2,1,1,0,0,7
39,10,5,3504,1,1,0,0,0,2
39,10,5,3505,1,1,0,0,0,1
39,10,5,3506,3,2,7,0,0,4
39,10,5,3507,1,1,23,0,0,5
39,10,5,3508,1,2,0,0,0,4
39,10,5,3509,1,2,0,0,0,3
39,10,5,3510,2,1,24,0,0,3
39,10,5,3511,2,2,1,0,0,2
39,10,5,3512,2,3,0,0,0,11
39,10,5,3513,1,2,0,0,0,8
39,10,5,3514,1,1,0,0,0,5
39,10,5,3515,4,6,12,0,0,2
39,10,5,3516,1,2,0,0,0,3
39,10,5,3517,2,4,11,0,0,5
39,10,5,3518,9,7,6,0,0,3
39,10,5,3519,1,1,0,0,0,3
39,10,5,3520,1,1,1,0,0,2
39,10,5,3521,1,3,0,0,0,4
39,10,5,3522,1,1,0,0,0,5
39,10,5,3523,1,2,0,0,0,3
39,10,5,3524,1,1,0,0,0,2
39,10,5,3525,2,4,11,0,0,3
39,10,5,3526,1,1,0,0,0,2
39,10,5,3527,1,3,0,0,0,5
39,10,5,3528,1,1,2,0,0,0
39,10,4,3529,1,2,0,0,0,3
39,10,4,3530,1,2,0,0,0,3
39,10,4,3531,1,1,0,0,0,4
39,10,4,3532,4,2,7,0,0,5
39,10,4,3533,1,2,0,0,0,8
39,10,4,3534,1,2,0,0,0,4
39,10,4,3535,2,4,0,0,0,10
39,10,4,3536,1,1,0,0,0,1
39,10,4,3537,1,1,1,0,0,0
39,10,4,3538,2,5,2,0,0,5
39,10,4,3539,1,1,0,0,0,2
39,10,4,3540,2,2,1,0,0,6
39,10,4,3541,1,1,1,0,0,2
39,10,4,3542,2,5,0,0,0,33
39,10,4,3543,4,4,4,0,0,5
39,10,4,3544,1,5,2,0,0,2
39,10,4,3545,1,1,0,0,0,5
39,10,4,3546,3,2,0,0,0,0
39,10,4,3547,1,1,0,0,0,4
39,10,4,3548,2,3,1,0,0,25
39,10,4,3549,1,1,2,0,0,2
39,10,4,3550,1,2,1,0,0,2
39,10,4,3551,1,1,3,0,0,3
39,10,4,3552,1,2,0,0,0,3
39,10,4,3553,1,2,3,0,0,3
39,10,4,3554,1,2,1,0,0,7
39,10,4,3555,1,1,1,0,0,4
39,10,4,3556,1,1,1,0,0,1
39,10,4,3557,1,1,0,0,0,2
39,10,4,3558,1,2,0,0,0,6
39,10,4,3559,1,4,0,0,0,7
39,10,4,3560,1,0,0,0,0,1
39,10,4,3561,1,2,0,0,0,2
39,10,4,3562,1,8,0,0,0,5
39,10,4,3563,1,5,2,0,0,2
39,10,4,3564,1,2,0,0,0,5
39,10,4,3565,1,2,1,0,0,4
39,10,4,3566,2,3,2,0,0,13
39,10,4,3567,1,1,1,0,0,4
39,10,4,3568,1,1,3,0,0,3
39,10,4,3569,1,2,0,0,0,1
39,10,4,3570,1,2,0,0,0,4
39,10,4,3571,1,1,0,0,0,1
39,10,4,3572,1,1,0,0,0,2
39,10,4,3573,1,2,0,0,0,2
39,10,4,3574,2,2,0,0,0,2
39,10,4,3575,2,5,0,0,0,3
39,10,4,3576,2,1,3,0,0,1
39,10,4,3577,3,2,2,0,0,4
39,10,4,3578,1,2,0,0,0,4
39,10,4,3579,1,1,0,0,0,1
39,10,4,3580,1,3,3,0,0,10
39,10,4,3581,1,2,0,0,0,6
39,10,4,3582,1,1,0,0,0,1
39,10,4,3583,1,2,4,0,0,9
39,10,4,3584,1,1,0,0,0,1
39,10,4,3585,2,2,1,0,0,1
39,10,4,3586,1,5,2,0,0,13
39,10,4,3587,6,7,13,0,0,1
39,10,4,3588,1,2,0,0,0,2
39,10,4,3589,2,2,1,0,0,6
39,10,4,3590,1,1,0,0,0,2
39,10,4,3591,1,1,2,0,0,1
39,10,4,3592,1,1,0,0,0,1
39,10,4,3593,1,1,1,0,0,3
39,10,4,3594,1,2,0,0,0,2
39,10,4,3595,1,2,0,0,0,2
39,10,4,3596,4,6,7,0,0,11
39,10,4,3597,1,1,3,0,0,1
39,10,4,3598,2,2,1,0,0,5
39,10,4,3599,1,2,0,0,0,0
39,10,4,3600,1,2,8,0,0,3
39,10,4,3601,2,4,2,0,0,9
39,10,4,3602,1,1,0,0,0,1
39,10,4,3603,1,2,0,0,0,2
39,10,4,3604,1,1,0,0,0,2
39,10,4,3605,1,2,0,0,0,2
39,10,4,3606,1,1,0,0,0,1
39,10,4,3607,1,1,0,0,0,1
39,10,4,3608,2,5,17,0,0,2
39,10,4,3609,2,1,1,0,0,3
39,10,4,3610,1,1,1,0,0,5
39,10,4,3611,1,3,0,0,0,8
39,10,4,3612,1,1,0,0,0,13
39,10,4,3613,1,2,0,0,0,3
39,10,4,3614,1,4,0,0,0,2
39,10,4,3615,1,2,7,0,0,5
39,10,4,3616,4,23,0,0,0,4
39,10,4,3617,1,1,0,0,0,1
39,10,4,3618,1,1,0,0,0,2
39,10,4,3619,1,2,0,0,0,3
39,10,4,3620,1,3,0,0,0,5
39,10,4,3621,1,2,0,0,0,4
39,10,4,3622,1,6,0,0,0,7
39,10,4,3623,1,1,0,0,0,4
39,10,4,3624,1,1,0,0,0,3
39,10,4,3625,1,5,9,0,0,2
39,10,4,3626,2,2,1,0,0,1
39,10,4,3627,2,6,16,0,0,3
39,10,4,3628,3,6,9,0,0,4
39,10,4,3629,1,1,1,0,0,1
39,10,4,3630,1,1,0,0,0,1
39,10,4,3631,1,1,0,0,0,1
39,10,4,3632,1,2,1,0,0,6
39,10,4,3633,1,2,1,0,0,4
39,10,4,3634,1,2,0,0,0,0
39,10,4,3635,10,2,0,0,0,10
39,10,4,3636,1,1,0,0,0,1
39,10,4,3637,1,1,0,0,0,7
39,10,4,3638,1,2,0,0,0,4
39,10,4,3639,1,1,0,0,0,2
39,10,4,3640,1,2,1,0,0,3
39,10,4,3641,2,3,4,0,0,17
39,10,4,3642,1,1,0,0,0,2
39,10,4,3643,1,1,0,0,0,2
39,10,4,3644,1,1,0,0,0,4
39,10,4,3645,1,1,0,0,0,1
39,10,4,3646,1,2,3,0,0,5
39,10,4,3647,1,2,0,0,0,3
39,10,4,3648,1,3,9,0,0,2
39,10,4,3649,1,1,1,0,0,2
39,10,4,3650,1,1,0,0,0,2
39,10,4,3651,1,3,0,0,0,5
39,10,4,3652,1,3,4,0,0,4
39,10,4,3653,1,1,2,0,0,1
39,10,4,3654,6,4,1,0,0,1
39,10,4,3655,9,1,1,2,0,6
39,10,4,3656,1,2,0,0,0,2
39,10,4,3657,2,2,0,0,0,4
39,10,4,3658,1,2,0,0,0,3
39,10,4,3659,1,1,0,0,0,0
39,10,4,3660,1,1,0,0,0,1
39,10,4,3661,1,6,0,0,0,2
39,10,4,3662,1,2,0,0,0,3
39,10,4,3663,1,1,9,0,0,4
39,10,4,3664,1,4,3,0,0,10
39,10,4,3665,1,1,0,0,0,3
39,10,4,3666,1,1,0,0,0,0
39,10,4,3667,1,1,0,0,0,2
39,10,4,3668,1,1,0,0,0,2
39,10,4,3669,3,4,13,0,0,2
39,10,4,3670,1,1,0,0,0,2
39,10,4,3671,1,1,0,0,0,2
39,10,4,3672,1,1,1,0,0,2
39,10,4,3673,2,2,2,0,0,8
39,10,4,3674,1,3,0,0,0,3
39,10,4,3675,1,1,0,0,0,5
39,10,4,3676,1,1,2,0,0,2
39,10,4,3677,1,1,6,0,0,4
39,10,4,3678,1,2,0,0,0,9
39,10,4,3679,1,1,1,0,0,5
39,10,4,3680,1,1,1,0,0,1
39,10,4,3681,1,1,1,0,0,0
39,10,4,3682,1,2,0,0,0,3
39,10,4,3683,1,1,1,0,0,1
39,10,4,3684,5,3,8,0,0,7
39,10,4,3685,2,1,3,0,0,1
39,10,4,3686,1,2,2,0,0,3
39,10,4,3687,1,4,4,0,0,4
39,10,4,3688,1,2,3,0,0,2
39,10,4,3689,1,1,0,0,0,2
39,10,4,3690,1,1,1,0,0,6
39,10,4,3691,1,1,0,0,0,2
39,10,4,3692,1,2,0,0,0,4
39,10,4,3693,1,1,0,0,0,6
39,10,4,3694,1,3,0,0,0,13
39,10,4,3695,1,2,0,0,0,1
39,10,4,3696,1,1,0,0,0,1
39,10,4,3697,1,1,0,0,0,5
39,10,4,3698,2,2,3,0,0,3
39,10,4,3699,1,1,0,0,0,2
39,10,4,3700,1,1,7,0,0,1
39,10,4,3701,1,1,0,0,0,2
39,10,4,3702,2,3,1,0,0,3
39,10,4,3703,1,5,0,0,0,6
39,10,4,3704,7,15,0,0,0,8
39,10,4,3705,1,1,0,0,0,5
39,10,4,3706,1,3,0,0,0,3
39,10,4,3707,1,2,1,0,0,2
39,10,4,3708,1,0,1,0,0,1
39,10,4,3709,1,1,0,0,0,1
39,10,4,3710,1,1,0,0,0,2
39,10,4,3711,1,3,1,0,0,2
39,10,4,3712,1,1,0,0,0,1
39,10,4,3713,4,8,1,0,0,17
39,10,4,3714,1,2,2,0,0,3
39,10,4,3715,2,2,4,0,0,2
39,10,4,3716,1,1,4,0,0,3
39,10,4,3717,1,4,0,0,0,4
39,10,4,3718,5,3,7,0,0,9
39,10,4,3719,1,1,0,0,0,0
39,10,4,3720,1,1,0,0,0,2
39,10,4,3721,4,2,0,0,0,6
39,10,4,3722,1,2,0,0,0,5
39,10,4,3723,1,1,1,0,0,2
39,10,4,3724,3,1,0,0,0,10
39,10,4,3725,1,2,20,0,0,1
39,10,4,3726,2,1,2,0,0,2
39,10,4,3727,3,2,5,0,0,0
39,10,4,3728,1,1,0,0,0,1
39,10,4,3729,3,1,2,0,0,2
39,10,4,3730,1,1,11,0,0,2
39,10,4,3731,1,1,0,0,0,3
39,10,4,3732,5,3,2,0,0,6
39,10,4,3733,2,3,2,0,0,2
39,10,4,3734,1,1,1,0,0,1
39,10,4,3735,1,2,0,0,0,2
39,10,4,3736,1,2,7,1,0,2
39,10,4,3737,1,1,0,0,0,1
39,10,4,3738,1,1,2,0,0,4
39,10,4,3739,1,4,0,0,0,7
39,10,4,3740,1,1,0,0,0,2
39,10,4,3741,1,2,0,0,0,14
39,10,4,3742,1,2,0,0,0,4
39,10,4,3743,1,1,2,0,0,2
39,10,4,3744,1,2,0,0,0,6
39,10,4,3745,1,1,0,0,0,0
39,10,4,3746,1,1,0,0,0,2
39,10,4,3747,1,1,0,0,0,8
39,10,4,3748,1,1,1,0,0,3
39,10,4,3749,1,2,1,0,0,4
39,10,4,3750,1,1,0,0,0,1
39,10,4,3751,1,4,0,0,0,2
39,10,4,3752,1,1,0,0,0,1
39,10,4,3753,1,1,7,0,0,1
39,10,4,3754,1,2,0,0,0,14
39,10,4,3755,1,1,0,0,0,2
39,10,4,3756,1,3,0,0,0,7
39,10,4,3757,1,1,0,0,0,1
39,10,4,3758,2,1,1,0,0,6
39,10,4,3759,1,1,1,0,0,0
39,10,4,3760,1,1,0,0,0,2
39,10,4,3761,1,4,1,0,0,5
39,10,4,3762,1,3,0,0,0,6
39,10,3,3763,1,1,1,0,0,2
39,10,3,3764,1,2,0,0,0,1
39,10,3,3765,1,1,1,0,0,3
39,10,3,3766,1,3,0,0,0,8
39,10,3,3767,1,2,0,0,0,7
39,10,3,3768,1,1,0,0,0,7
39,10,3,3769,1,2,24,0,0,3
39,10,3,3770,1,2,0,0,0,2
39,10,3,3771,2,3,6,0,0,8
39,10,3,3772,1,1,0,0,0,2
39,10,3,3773,1,1,0,0,0,1
39,10,3,3774,1,3,0,0,0,7
39,10,3,3775,1,1,19,0,0,2
39,10,3,3776,1,1,2,0,0,2
39,10,3,3777,4,4,0,0,0,9
39,10,3,3778,1,1,2,0,0,1
39,10,3,3779,1,3,0,0,0,5
39,10,3,3780,5,0,6,0,0,3
39,10,3,3781,2,1,3,0,0,3
39,10,3,3782,1,1,7,0,0,2
39,10,3,3783,1,2,0,0,0,3
39,10,3,3784,1,6,0,0,0,18
39,10,3,3785,1,1,0,0,0,1
39,10,3,3786,1,2,0,0,0,2
39,10,3,3787,1,2,0,0,0,1
39,10,3,3788,1,2,1,0,0,4
39,10,3,3789,1,3,0,0,0,5
39,10,3,3790,1,1,0,0,0,3
39,10,3,3791,1,2,0,0,0,2
39,10,3,3792,1,1,6,0,0,2
39,10,3,3793,2,2,0,0,0,4
39,10,3,3794,1,1,0,0,0,1
39,10,3,3795,2,3,4,0,0,1
39,10,3,3796,1,1,0,0,0,2
39,10,3,3797,1,4,11,0,0,8
39,10,3,3798,1,2,1,0,0,5
39,10,3,3799,1,2,0,0,0,8
39,10,3,3800,1,1,0,0,0,3
39,10,3,3801,3,3,4,0,0,5
39,10,3,3802,1,2,20,0,0,2
39,10,3,3803,8,1,35,0,0,1
39,10,3,3804,1,1,7,0,0,3
39,10,3,3805,1,1,0,0,0,0
39,10,3,3806,1,3,1,0,0,8
39,10,3,3807,1,1,0,0,0,2
39,10,3,3808,2,1,10,0,0,3
39,10,3,3809,1,2,0,0,0,7
39,10,3,3810,2,3,2,0,0,4
39,10,3,3811,3,2,3,0,0,1
39,10,3,3812,1,1,0,0,0,1
39,10,3,3813,1,2,0,0,0,1
39,10,3,3814,1,1,3,0,0,0
39,10,3,3815,3,3,6,0,0,1
39,10,3,3816,1,2,0,0,0,2
39,10,3,3817,1,1,0,0,0,2
39,10,3,3818,1,1,0,0,0,6
39,10,3,3819,4,4,7,0,0,27
39,10,3,3820,1,2,0,0,0,5
39,10,3,3821,1,2,1,0,0,5
39,10,3,3822,1,1,0,0,0,2
39,10,3,3823,1,1,0,0,0,6
39,10,3,3824,1,1,0,0,0,7
39,10,3,3825,1,1,0,0,0,1
39,10,3,3826,1,2,1,0,0,5
39,10,3,3827,3,2,3,0,0,4
39,10,3,3828,1,1,0,0,0,2
39,10,3,3829,2,2,20,0,0,4
39,10,3,3830,1,4,0,0,0,2
39,10,3,3831,1,1,2,0,0,2
39,10,3,3832,1,1,0,0,0,2
39,10,3,3833,2,7,4,0,0,19
39,10,3,3834,1,3,0,0,0,6
39,10,3,3835,1,4,17,0,0,4
39,10,3,3836,41,93,77,0,0,1
39,10,3,3837,1,1,0,0,0,2
39,10,3,3838,1,10,0,0,0,2
39,10,3,3839,1,2,0,0,0,3
39,10,3,3840,1,1,0,0,0,0
39,10,3,3841,1,2,0,0,0,4
39,10,3,3842,1,2,0,0,0,4
39,10,3,3843,3,33,412,0,0,3
39,10,3,3844,1,1,0,0,0,1
39,10,3,3845,1,2,0,0,0,5
39,10,3,3846,1,3,0,0,0,7
39,10,3,3847,1,2,1,0,0,2
39,10,3,3848,1,2,0,0,0,2
39,10,3,3849,1,2,0,0,0,5
39,10,3,3850,1,1,0,0,0,1
39,10,3,3851,1,2,0,0,0,5
39,10,3,3852,1,3,0,0,0,3
39,10,3,3853,2,1,2,0,0,5
39,10,3,3854,1,2,0,0,0,4
39,10,3,3855,1,2,3,0,0,6
39,10,3,3856,5,9,15,0,0,3
39,10,3,3857,1,1,0,0,0,4
39,10,3,3858,1,1,0,0,0,7
39,10,3,3859,1,3,0,0,0,7
39,10,3,3860,1,1,0,0,0,1
39,10,3,3861,1,6,0,0,0,5
39,10,3,3862,3,7,0,0,0,12
39,10,3,3863,1,1,0,0,0,5
39,10,3,3864,1,1,1,0,0,0
39,10,3,3865,4,2,2,0,0,0
39,10,3,3866,1,2,0,0,0,6
39,10,3,3867,1,1,2,0,0,2
39,10,3,3868,1,4,0,0,0,8
39,10,3,3869,1,2,0,0,0,1
39,10,3,3870,1,3,0,0,0,2
39,10,3,3871,1,3,3,0,0,4
39,10,3,3872,1,2,1,0,0,4
39,10,3,3873,2,0,6,0,0,1
39,10,3,3874,1,3,30,0,0,4
39,10,3,3875,1,2,0,0,0,1
39,10,3,3876,1,1,0,0,0,3
39,10,3,3877,1,1,17,0,0,2
39,10,3,3878,1,1,1,0,0,3
39,10,3,3879,1,2,0,0,0,6
39,10,3,3880,2,4,3,0,0,32
39,10,3,3881,1,1,0,0,0,2
39,10,3,3882,1,2,0,0,0,4
39,10,3,3883,1,3,1,0,0,2
39,10,3,3884,1,1,0,0,0,2
39,10,3,3885,1,1,0,0,0,2
39,10,3,3886,1,1,2,0,0,1
39,10,3,3887,1,2,10,0,0,2
39,10,3,3888,2,6,2,0,0,2
39,10,3,3889,1,1,0,0,0,1
39,10,3,3890,2,1,0,0,0,2
39,10,3,3891,1,1,0,0,0,2
39,10,3,3892,15,22,52,0,0,1
39,10,3,3893,4,3,0,0,0,2
39,10,3,3894,1,1,1,0,0,8
39,10,3,3895,2,3,0,0,0,9
39,10,3,3896,1,1,2,0,0,1
39,10,3,3897,2,2,3,0,0,3
39,10,3,3898,1,1,0,0,0,2
39,10,3,3899,8,8,12,0,0,8
39,10,3,3900,1,1,1,0,0,4
39,10,3,3901,4,12,11,0,0,7
39,10,3,3902,2,1,2,0,0,1
39,10,3,3903,3,2,3,0,0,1
39,10,3,3904,1,2,0,0,0,4
39,10,3,3905,14,23,48,0,0,16
39,10,3,3906,1,1,0,0,0,1
39,10,3,3907,2,8,2,0,0,5
39,10,3,3908,1,2,0,0,0,3
39,10,3,3909,1,1,0,0,0,0
39,10,3,3910,3,8,2,0,0,10
39,10,3,3911,1,1,1,0,0,6
39,10,3,3912,1,1,0,0,0,1
39,10,3,3913,1,2,0,0,0,2
39,10,3,3914,1,3,0,0,0,6
39,10,3,3915,1,1,0,0,0,3
39,10,3,3916,1,3,0,0,0,5
39,10,3,3917,1,1,0,0,0,0
39,10,3,3918,1,3,0,0,0,3
39,10,3,3919,1,1,0,0,0,3
39,10,3,3920,1,2,0,0,0,4
39,10,3,3921,1,1,1,0,0,2
39,10,3,3922,2,3,0,0,0,2
39,10,3,3923,13,13,21,0,0,6
39,10,3,3924,1,1,0,0,0,5
39,10,3,3925,1,1,0,0,0,2
39,10,3,3926,1,1,0,0,0,1
39,10,3,3927,1,1,0,0,0,2
39,10,3,3928,1,1,0,0,0,1
39,10,3,3929,9,2,15,0,0,2
39,10,3,3930,1,1,0,0,0,1
39,10,3,3931,1,1,0,0,0,3
39,10,3,3932,1,1,2,0,0,1
39,10,3,3933,2,2,1,0,0,6
39,10,3,3934,1,1,0,0,0,1
39,10,3,3935,2,3,0,0,0,13
39,10,3,3936,1,1,1,0,0,3
39,10,3,3937,1,2,0,0,0,4
39,10,3,3938,1,1,0,0,0,4
39,10,3,3939,2,1,10,0,0,4
39,10,3,3940,2,3,9,0,0,8
39,10,3,3941,2,1,1,0,0,3
39,10,3,3942,1,2,0,0,0,3
39,10,3,3943,1,17,0,0,0,5
39,10,3,3944,1,1,0,0,0,2
39,10,3,3945,1,3,0,0,0,4
39,10,3,3946,1,1,2,0,0,2
39,10,3,3947,1,1,0,0,0,1
39,10,3,3948,1,7,1,0,0,3
39,10,3,3949,1,2,1,0,0,7
39,10,3,3950,1,1,0,0,0,1
39,10,3,3951,1,2,0,0,0,8
39,10,3,3952,1,1,0,0,0,8
39,10,3,3953,3,3,1,0,0,2
39,10,3,3954,1,2,9,0,0,4
39,10,3,3955,2,18,1,0,0,2
39,10,3,3956,1,1,2,0,0,4
39,10,3,3957,1,2,0,0,0,2
39,10,3,3958,1,2,0,0,0,3
39,10,3,3959,1,1,12,0,0,4
39,10,3,3960,1,0,7,0,0,2
39,10,3,3961,1,1,0,0,0,2
39,10,3,3962,1,1,0,0,0,0
39,10,3,3963,1,2,0,0,0,2
39,10,3,3964,1,3,1,0,0,3
39,10,3,3965,1,2,0,0,0,3
39,10,3,3966,1,1,9,0,0,2
39,10,3,3967,1,1,1,0,0,2
39,10,3,3968,1,1,7,0,0,3
39,10,3,3969,2,1,4,0,0,3
39,10,3,3970,1,1,9,0,0,4
39,10,3,3971,1,1,0,0,0,7
39,10,3,3972,1,2,0,0,0,2
39,10,3,3973,1,1,1,0,0,3
39,10,3,3974,1,1,2,0,0,2
39,10,3,3975,2,1,1,0,0,5
39,10,3,3976,1,2,0,0,0,2
39,10,3,3977,1,2,0,0,0,7
39,10,3,3978,2,9,0,0,0,12
39,10,3,3979,1,1,0,0,0,1
39,10,3,3980,1,3,1,0,0,2
39,10,3,3981,1,2,0,0,0,5
39,10,3,3982,1,2,0,0,0,0
39,10,3,3983,1,1,0,0,0,2
39,10,3,3984,1,2,0,0,0,4
39,10,3,3985,1,1,1,0,0,3
39,10,3,3986,1,1,0,0,0,1
39,10,3,3987,1,1,0,0,0,4
39,10,3,3988,1,1,1,0,0,2
39,10,3,3989,1,0,3,0,0,1
39,10,3,3990,1,2,5,0,0,5
39,10,3,3991,4,2,0,0,0,6
39,10,3,3992,1,3,11,0,0,4
39,10,3,3993,3,3,4,0,0,1
39,10,3,3994,1,1,0,0,0,1
39,10,3,3995,1,1,2,0,0,1
39,10,3,3996,2,2,0,0,0,2
39,10,3,3997,1,2,2,0,0,2
39,10,3,3998,2,3,0,0,0,3
39,10,3,3999,1,1,1,0,0,2
39,10,3,4000,2,2,17,0,0,4
39,10,3,4001,1,2,0,0,0,2
39,10,3,4002,1,3,3,0,0,2
39,10,3,4003,2,4,4,0,0,8
39,10,3,4004,1,3,7,0,0,2
39,10,3,4005,1,3,0,0,0,6
39,10,3,4006,2,1,1,0,0,4
39,10,3,4007,2,1,9,0,0,1
39,10,3,4008,1,1,20,0,0,3
39,10,3,4009,1,3,0,0,0,5
39,10,3,4010,1,2,2,0,0,6
39,10,3,4011,1,1,0,0,0,8
39,10,3,4012,1,2,0,0,0,2
39,10,3,4013,1,1,0,0,0,6
